order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty
2017/4/13,101,21917,305,412,offline,444.0,89
2017/4/13,102,20067,306,407,offline,1171.0,53
2017/4/13,101,20717,303,401,offline,3128.44,7
2017/4/13,101,20271,306,407,offline,1112.0,59
2017/4/13,105,21937,306,407,online,895.0,13
2017/4/13,101,21549,307,403,offline,362.0,67
2017/4/13,105,21820,306,407,online,1166.0,25
2017/4/13,105,20591,302,408,online,533.0,10
2017/4/13,105,20545,305,412,online,101.0,18
2017/4/13,105,20415,305,412,online,739.0,8
2017/4/13,105,21524,307,403,online,421.0,60
2017/4/13,105,21081,307,403,online,371.0,72
2017/4/13,101,21061,308,404,offline,759.0,76
2017/4/13,105,21562,306,407,online,568.0,22
2017/4/13,105,20066,302,408,online,1018.0,64
2017/4/13,105,21636,307,403,online,440.0,39
2017/4/13,105,21026,306,407,online,857.0,87
2017/4/13,105,21663,306,407,online,980.0,16
2017/4/13,105,20248,306,402,online,387.0,124
2017/4/13,105,20044,308,404,online,2455.0,83
2017/4/13,105,20168,302,408,online,960.0,4
2017/4/13,105,20085,301,405,online,1047.0,67
2017/4/13,105,21878,305,412,online,277.0,9
2017/4/13,105,20743,305,412,online,363.0,157
2017/4/13,105,21229,305,412,online,310.0,583
2017/4/13,103,21712,306,407,offline,1330.0,35
2017/4/13,102,20501,306,407,offline,730.0,81
2017/4/13,103,21703,305,412,offline,452.0,23
2017/4/13,103,21811,306,407,offline,866.0,109
2017/4/13,103,21561,306,407,offline,804.0,192
2017/4/13,102,20460,302,408,offline,1356.0,34
2017/4/13,102,22047,306,407,offline,1039.0,74
2017/4/13,102,22056,302,408,offline,882.0,2
2017/4/13,101,20973,306,407,offline,565.0,101
2017/4/13,101,21712,306,407,offline,1363.0,20
2017/4/13,101,21027,302,408,offline,898.0,108
2017/4/13,103,21664,307,403,offline,364.0,101
2017/4/13,105,20313,305,412,offline,762.0,10
2017/4/13,105,22048,306,407,offline,723.0,4
2017/4/13,105,22033,302,408,offline,584.0,22
2017/4/13,105,20986,304,409,offline,1059.0,7
2017/4/13,102,20248,306,402,offline,330.0,103
2017/4/13,103,20203,302,408,offline,1468.0,60
2017/4/13,103,20149,302,408,offline,1360.0,16
2017/4/13,102,21271,306,407,offline,493.0,59
2017/4/13,103,21524,307,403,offline,373.0,12
2017/4/13,101,21449,303,401,offline,1148.0,104
2017/4/13,103,21027,302,408,offline,891.0,324
2017/4/13,103,21549,307,403,offline,363.0,101
2017/4/13,101,20700,306,407,offline,852.0,49
2017/4/13,101,21712,306,407,offline,1360.0,36
2017/4/13,101,20973,306,407,offline,558.0,74
2017/4/13,101,21385,306,407,offline,1067.0,35
2017/4/13,101,20809,302,408,offline,853.0,207
2017/4/13,101,20606,308,404,offline,1772.0,4
2017/4/13,101,21461,305,412,offline,444.0,16
2017/4/13,101,20729,306,407,offline,1124.0,205
2017/4/13,101,21271,306,407,offline,473.0,7
2017/4/13,103,21203,306,407,offline,920.0,13
2017/4/13,103,20271,306,407,offline,1121.0,18
2017/4/13,102,20923,306,407,offline,752.0,2
2017/4/13,102,22047,306,407,offline,1220.0,99
2017/4/13,102,20477,308,404,offline,529.0,24
2017/4/13,102,21644,303,401,offline,253.0,37
2017/4/13,102,21371,305,412,offline,1989.0,3
2017/4/13,102,21044,302,408,offline,1011.0,102
2017/4/13,103,21644,303,401,offline,237.0,47
2017/4/13,103,21027,302,408,offline,891.0,576
2017/4/13,103,20049,302,408,offline,1366.0,9
2017/4/13,103,20228,302,408,offline,617.0,54
2017/4/13,103,20739,305,412,offline,1017.0,39
2017/4/13,101,20305,305,412,offline,686.0,52
2017/4/13,102,20305,305,412,offline,707.0,12
2017/4/13,101,20700,306,407,offline,848.0,12
2017/4/13,102,21484,305,412,offline,334.0,23
2017/4/14,105,20900,306,407,online,904.0,93
2017/4/14,105,21663,306,407,online,973.0,29
2017/4/14,105,20139,306,407,online,593.0,220
2017/4/14,105,20865,308,404,online,1538.0,116
2017/4/14,105,21016,308,404,online,1124.0,100
2017/4/14,105,21801,301,405,online,860.0,50
2017/4/14,105,21878,305,412,online,282.0,13
2017/4/14,105,20415,305,412,online,983.0,8
2017/4/14,105,21598,305,412,online,538.0,31
2017/4/14,101,20665,308,404,offline,273.0,2
2017/4/14,101,20656,305,412,offline,408.0,106
2017/4/14,101,20795,307,403,offline,367.0,102
2017/4/14,103,21775,302,408,offline,1001.0,3
2017/4/14,103,21712,306,407,offline,1322.0,21
2017/4/14,102,20586,306,407,offline,1038.0,26
2017/4/14,102,20414,308,404,offline,1455.0,13
2017/4/14,103,22047,306,407,offline,1075.0,28
2017/4/14,103,20784,302,408,offline,1970.0,55
2017/4/14,102,21533,306,407,offline,1183.0,133
2017/4/14,102,20800,307,403,offline,810.0,54
2017/4/14,102,21929,308,404,offline,297.0,18
2017/4/14,105,21986,301,405,online,162.0,10
2017/4/14,105,21716,307,403,online,697.0,7
2017/4/14,105,22021,307,403,online,437.0,9
2017/4/14,105,21552,303,406,offline,1553.0,10
2017/4/14,103,20227,308,404,offline,1034.0,11
2017/4/14,103,20491,307,403,offline,775.7,11
2017/4/14,105,20416,301,405,online,361.0,7
2017/4/14,105,20074,308,404,online,790.0,9
2017/4/14,105,21081,307,403,online,374.0,6
2017/4/14,105,21061,308,404,online,382.0,29
2017/4/14,105,20280,308,404,online,828.0,10
2017/4/14,105,20006,307,403,online,541.0,49
2017/4/14,105,21183,307,403,online,214.0,8
2017/4/14,105,20544,307,403,online,263.0,7
2017/4/14,105,21552,303,406,offline,1560.0,13
2017/4/14,101,20023,307,403,offline,960.0,4
2017/4/14,101,20617,307,403,offline,337.0,9
2017/4/14,101,20410,307,403,offline,524.0,9
2017/4/14,105,21026,306,407,online,751.0,109
2017/4/14,105,21203,306,407,online,970.0,8
2017/4/14,101,20861,308,404,offline,525.0,5
2017/4/14,105,20668,304,409,offline,1425.0,18
2017/4/14,105,20986,304,409,offline,1061.0,13
2017/4/14,105,20284,304,409,offline,909.0,684
2017/4/14,101,21168,308,404,offline,2866.0,22
2017/4/14,101,20501,306,407,offline,1063.7,7
2017/4/14,101,21061,308,404,offline,301.0,20
2017/4/14,101,20016,303,401,offline,804.0,211
2017/4/14,103,21200,307,403,offline,439.0,33
2017/4/14,103,20227,308,404,offline,1028.0,159
2017/4/14,103,20617,307,403,offline,364.0,103
2017/4/14,103,21599,306,407,offline,617.0,4
2017/4/14,103,20003,301,405,offline,746.0,9
2017/4/14,103,20944,301,405,offline,502.0,13
2017/4/14,103,21929,308,404,offline,281.0,142
2017/4/14,103,20665,308,404,offline,282.0,4
2017/4/14,103,20149,302,408,offline,1361.0,20
2017/4/14,103,21373,306,407,offline,953.0,10
2017/4/14,103,20085,301,405,offline,915.0,6
2017/4/14,102,20189,305,412,offline,250.0,206
2017/4/14,102,21068,305,412,offline,295.0,208
2017/4/14,102,21986,301,405,offline,187.5,38
2017/4/14,102,21126,307,403,offline,639.0,135
2017/4/14,102,20227,308,404,offline,1028.0,32
2017/4/14,102,20027,301,405,offline,960.0,4
2017/4/14,102,21203,306,407,offline,942.0,208
2017/4/14,102,21518,305,412,offline,452.0,44
2017/4/14,103,21173,308,404,offline,1564.0,8
2017/4/14,101,20414,308,404,offline,1383.0,19
2017/4/14,101,21000,301,405,offline,1217.0,21
2017/4/14,105,21664,307,403,offline,383.0,15
2017/4/14,105,20877,308,404,offline,587.0,7
2017/4/14,105,21061,308,404,offline,822.0,3
2017/4/14,103,21271,306,407,offline,501.0,147
2017/4/14,103,21284,306,407,offline,945.0,102
2017/4/14,101,20800,307,403,offline,707.0,11
2017/4/14,101,21813,307,403,offline,642.0,12
2017/4/14,103,20416,301,405,offline,732.0,14
2017/4/14,103,20768,308,404,offline,555.0,3
2017/4/14,105,21003,306,407,offline,656.0,40
2017/4/14,105,20139,306,407,offline,562.0,9
2017/4/14,105,21537,306,407,offline,1458.0,4
2017/4/14,101,20584,306,407,offline,1265.21,5
2017/4/14,101,21579,306,407,offline,1788.52,4
2017/4/14,101,20665,308,404,offline,536.0,23
2017/4/14,101,22023,308,404,offline,583.0,10
2017/4/14,101,21314,308,404,offline,768.0,10
2017/4/14,101,22046,305,412,offline,1291.0,55
2017/4/14,101,20414,308,404,offline,695.0,16
2017/4/14,102,21470,307,403,offline,476.0,153
2017/4/14,102,22046,305,412,offline,1266.0,16
2017/4/14,101,21745,303,401,offline,1719.0,9
2017/4/14,102,21592,307,403,offline,490.0,53
2017/4/14,101,20203,302,408,offline,1410.0,28
2017/4/14,103,20846,302,408,offline,1453.0,88
2017/4/14,101,22047,306,407,offline,1003.0,11
2017/4/14,101,20665,308,404,offline,531.0,167
2017/4/14,101,20014,307,403,offline,374.0,158
2017/4/15,105,20466,302,408,online,1267.0,7
2017/4/15,105,21359,306,407,online,982.0,167
2017/4/15,105,20229,306,407,online,1608.0,13
2017/4/15,105,20003,301,405,online,951.0,181
2017/4/15,105,20313,305,412,online,1070.0,13
2017/4/15,105,21446,308,404,online,1995.0,268
2017/4/15,103,21041,307,403,offline,120.0,208
2017/4/15,102,20688,303,401,offline,1406.0,45
2017/4/15,101,20702,305,412,offline,335.0,154
2017/4/15,103,21068,305,412,offline,297.0,28
2017/4/15,105,20650,306,407,online,916.0,92
2017/4/15,105,20139,306,407,online,597.0,11
2017/4/15,105,21913,306,407,online,1354.0,23
2017/4/15,105,21147,306,407,online,1264.0,22
2017/4/15,102,21297,306,407,offline,1214.0,10
2017/4/15,105,21118,305,412,online,620.0,10
2017/4/15,103,20747,302,408,online,1211.0,904
2017/4/15,103,21990,302,408,online,745.0,416
2017/4/15,105,21253,306,407,online,703.0,9
2017/4/15,105,21840,302,408,online,1543.0,11
2017/4/15,105,21636,307,403,online,401.0,23
2017/4/15,105,20877,308,404,online,578.0,43
2017/4/15,101,21061,308,404,offline,762.0,75
2017/4/15,105,20133,303,401,online,648.0,124
2017/4/15,105,20415,305,412,online,762.0,107
2017/4/15,105,22058,302,408,online,1336.0,14
2017/4/15,105,20650,306,407,online,807.0,7
2017/4/15,105,21820,306,407,online,1178.0,36
2017/4/15,105,21750,306,407,online,1261.0,14
2017/4/15,105,20248,306,402,online,324.0,21
2017/4/15,101,21017,305,412,offline,694.0,147
2017/4/15,102,20228,302,408,offline,609.0,47
2017/4/15,101,21712,306,407,offline,1354.0,104
2017/4/15,101,20230,306,407,offline,983.0,33
2017/4/15,103,20230,306,407,offline,909.0,101
2017/4/15,101,21891,306,407,offline,452.0,9
2017/4/15,102,22046,305,412,offline,1326.25,83
2017/4/15,102,20973,306,407,offline,561.0,257
2017/4/15,102,21703,305,412,offline,438.0,108
2017/4/15,101,21853,306,407,offline,1630.0,39
2017/4/15,105,22080,306,407,offline,718.0,19
2017/4/15,105,20230,306,407,offline,936.0,10
2017/4/15,105,21913,306,407,offline,1157.0,37
2017/4/15,105,21147,306,407,offline,1084.0,16
2017/4/15,105,20900,306,407,offline,838.0,9
2017/4/15,103,21712,306,407,offline,1357.0,16
2017/4/15,102,20501,306,407,offline,728.0,54
2017/4/15,102,20109,302,408,offline,753.0,15
2017/4/15,105,21982,305,412,offline,311.0,43
2017/4/15,105,21598,305,412,offline,490.0,11
2017/4/15,105,22053,306,407,offline,871.0,7
2017/4/15,101,21819,306,402,offline,303.0,39
2017/4/15,101,21095,308,404,offline,2128.0,124
2017/4/15,101,21929,308,404,offline,626.0,7
2017/4/15,101,20719,307,403,offline,689.0,31
2017/4/15,101,21853,306,407,offline,1622.0,34
2017/4/15,101,20969,306,407,offline,1302.0,9
2017/4/15,101,22023,308,404,offline,1294.0,16
2017/4/15,101,20271,306,407,offline,1112.0,39
2017/4/15,101,20766,306,407,offline,863.0,11
2017/4/15,101,21853,306,407,offline,1652.0,32
2017/4/15,102,22048,306,407,offline,732.3,54
2017/4/15,102,21671,302,408,offline,2530.5,26
2017/4/15,101,21549,307,403,offline,350.0,37
2017/4/15,102,20586,306,407,offline,978.0,33
2017/4/15,101,21274,305,412,offline,218.0,108
2017/4/15,102,21269,303,401,offline,1633.0,16
2017/4/15,102,20678,303,401,offline,1214.0,37
2017/4/15,101,20879,305,412,offline,512.0,22
2017/4/16,105,20003,301,405,online,942.0,110
2017/4/16,105,21061,308,404,online,1053.0,35
2017/4/16,105,20157,303,401,online,3216.0,278
2017/4/16,105,20578,303,401,online,3329.0,57
2017/4/16,105,20445,303,401,online,633.0,348
2017/4/16,105,20653,305,412,online,279.0,2128
2017/4/16,105,20560,306,407,online,967.0,41
2017/4/16,105,21326,307,403,online,453.0,24
2017/4/16,105,20413,306,407,online,978.0,276
2017/4/16,105,20116,306,407,online,799.0,62
2017/4/16,105,20229,306,407,online,1596.0,11
2017/4/16,105,22021,307,403,online,528.0,119
2017/4/16,105,20038,307,403,online,696.0,17
2017/4/16,105,22021,307,403,online,439.0,13
2017/4/16,105,20150,304,409,offline,1123.0,15
2017/4/16,105,20986,304,409,offline,1059.0,34
2017/4/16,102,21385,306,407,offline,1073.0,14
2017/4/16,105,20405,302,408,online,1509.0,40
2017/4/16,105,21133,306,407,online,1116.0,10
2017/4/16,105,20116,306,407,online,735.0,15
2017/4/16,105,21373,306,407,online,1020.0,2
2017/4/16,101,20544,307,403,offline,532.0,7
2017/4/16,101,21371,305,412,offline,1936.0,27
2017/4/16,103,21715,302,408,online,884.0,405
2017/4/16,105,21750,306,407,online,1233.0,92
2017/4/16,105,21917,305,412,online,426.0,35
2017/4/16,105,20396,305,412,online,261.0,49
2017/4/16,102,20085,301,405,offline,853.0,36
2017/4/16,102,21200,307,403,offline,433.0,39
2017/4/16,102,21583,305,412,offline,1078.0,53
2017/4/16,102,21986,301,405,offline,386.0,31
2017/4/16,103,20944,301,405,offline,499.0,10
2017/4/16,103,21173,308,404,offline,1565.0,25
2017/4/16,102,20203,302,408,offline,1469.0,15
2017/4/16,102,21271,306,407,offline,493.0,152
2017/4/16,103,21027,302,408,offline,907.0,106
2017/4/16,101,20606,308,404,offline,1739.0,7
2017/4/16,101,21853,306,407,offline,1623.0,18
2017/4/16,101,21390,306,407,offline,926.0,66
2017/4/16,102,20733,302,408,offline,1508.0,11
2017/4/16,103,21271,306,407,offline,470.0,270
2017/4/16,102,21804,307,403,offline,369.0,309
2017/4/16,101,21271,306,407,offline,505.0,209
2017/4/16,101,20846,302,408,offline,1414.0,78
2017/4/16,101,20501,306,407,offline,735.0,109
2017/4/16,103,21804,307,403,offline,363.0,85
2017/4/16,103,20586,306,407,offline,1024.0,58
2017/4/17,105,21067,302,408,online,1681.0,15
2017/4/17,105,21026,306,407,online,854.0,131
2017/4/17,105,20168,302,408,online,1184.0,22
2017/4/17,105,21359,306,407,online,975.0,58
2017/4/17,105,20139,306,407,online,603.0,24
2017/4/17,103,21027,302,408,offline,904.0,93
2017/4/17,103,21390,306,407,offline,922.0,22
2017/4/17,102,20766,306,407,offline,825.0,155
2017/4/17,103,21592,307,403,offline,493.0,23
2017/4/17,105,20284,304,409,offline,903.0,15
2017/4/17,105,20461,303,406,offline,1214.0,5
2017/4/17,101,20095,308,404,offline,1564.0,12
2017/4/17,105,21061,308,404,online,762.0,97
2017/4/17,105,21016,308,404,online,401.0,6
2017/4/17,105,21061,308,404,online,764.0,162
2017/4/17,105,21446,308,404,online,1552.0,161
2017/4/17,105,20937,308,404,online,2163.0,10
2017/4/17,105,20206,305,412,online,891.0,3
2017/4/17,105,20116,306,407,online,727.0,13
2017/4/17,105,21584,303,401,online,1494.0,305
2017/4/17,105,21917,305,412,online,713.0,108
2017/4/17,105,20234,306,407,online,1126.0,15
2017/4/17,105,21253,306,407,online,674.0,8
2017/4/17,105,21849,302,408,online,1415.0,131
2017/4/17,103,22021,307,403,offline,428.0,59
2017/4/17,101,20016,303,401,offline,786.0,57
2017/4/17,101,21521,306,407,offline,833.0,85
2017/4/17,105,20038,307,403,offline,591.0,12
2017/4/17,101,21462,308,404,offline,2108.0,10
2017/4/17,105,21750,306,407,offline,1289.0,8
2017/4/17,101,20501,306,407,offline,726.0,307
2017/4/17,103,20501,306,407,offline,712.0,183
2017/4/17,103,20784,302,408,offline,1975.0,21
2017/4/17,103,20248,306,402,offline,324.0,206
2017/4/17,103,21003,306,407,offline,670.0,157
2017/4/17,101,21003,306,407,offline,658.0,104
2017/4/17,101,20766,306,407,offline,834.0,34
2017/4/17,102,21902,308,404,offline,855.0,216
2017/4/17,102,21203,306,407,offline,941.0,62
2017/4/17,102,21664,307,403,offline,363.0,56
2017/4/17,102,20766,306,407,offline,843.0,23
2017/4/17,102,20586,306,407,offline,977.0,30
2017/4/17,101,21274,305,412,offline,203.0,89
2017/4/18,102,21853,306,407,offline,1673.0,22
2017/4/18,102,21671,302,408,offline,2524.5,16
2017/4/18,102,21909,303,401,offline,2733.0,8
2017/4/18,103,21044,302,408,offline,1004.0,446
2017/4/18,103,22023,308,404,offline,1283.0,27
2017/4/18,102,20315,302,408,offline,1851.0,16
2017/4/18,102,20226,303,401,offline,903.0,11
2017/4/18,102,21736,306,407,offline,1086.0,5
2017/4/18,105,20413,306,407,online,970.0,67
2017/4/18,105,21827,306,407,online,803.0,43
2017/4/18,101,20846,302,408,offline,1462.0,21
2017/4/18,101,20224,307,403,offline,650.0,18
2017/4/18,101,21271,306,407,offline,466.0,923
2017/4/18,101,21962,303,401,offline,981.0,154
2017/4/18,101,21994,303,401,offline,1571.0,107
2017/4/18,101,20969,306,407,offline,1276.0,106
2017/4/18,101,20107,306,407,offline,813.0,431
2017/4/18,101,21657,306,407,offline,556.0,202
2017/4/18,102,20555,308,404,offline,877.0,2
2017/4/18,102,20988,303,401,offline,453.0,24
2017/4/18,105,20796,304,409,offline,1604.0,61
2017/4/18,102,20076,303,401,offline,1242.0,16
2017/4/18,105,20685,302,408,online,969.0,47
2017/4/18,105,21961,308,404,online,1426.0,36
2017/4/18,103,21592,307,403,offline,490.0,109
2017/4/18,105,21731,301,405,online,507.0,36
2017/4/18,105,21016,308,404,online,1129.0,19
2017/4/18,105,21081,307,403,online,465.0,34
2017/4/18,105,21446,308,404,online,1986.0,45
2017/4/18,105,20074,308,404,online,1904.0,11
2017/4/18,105,20650,306,407,online,803.0,16
2017/4/18,105,20123,306,407,online,1069.0,242
2017/4/18,102,20030,307,403,offline,1214.0,73
2017/4/18,103,20227,308,404,offline,1035.0,95
2017/4/18,103,21088,301,405,offline,852.0,27
2017/4/18,102,20788,307,403,offline,588.0,102
2017/4/18,102,21027,302,408,offline,896.0,33
2017/4/18,102,20076,303,401,offline,1282.0,44
2017/4/18,102,21001,305,412,offline,963.0,101
2017/4/18,103,21664,307,403,offline,362.0,158
2017/4/18,105,21373,306,407,offline,1029.0,10
2017/4/18,105,21103,306,407,offline,740.0,36
2017/4/18,105,20074,308,404,offline,1577.0,4
2017/4/18,103,21183,307,403,offline,426.0,484
2017/4/18,103,21712,306,407,offline,1356.0,15
2017/4/18,102,20271,306,407,offline,1202.0,237
2017/4/18,103,20472,308,404,offline,822.0,4
2017/4/18,102,20996,306,407,offline,633.0,9
2017/4/18,101,21625,302,408,offline,1165.0,22
2017/4/18,101,20665,308,404,offline,533.0,61
2017/4/18,102,20688,303,401,offline,1358.0,9
2017/4/18,101,21533,306,407,offline,1115.0,8
2017/4/18,103,21384,308,404,offline,914.0,25
2017/4/18,101,20014,307,403,offline,368.0,131
2017/4/18,103,21549,307,403,offline,361.0,31
2017/4/18,103,20027,301,405,offline,1049.0,7
2017/4/18,102,21068,305,412,offline,298.0,106
2017/4/18,102,22046,305,412,offline,1291.0,39
2017/4/18,102,21671,302,408,offline,2412.0,16
2017/4/18,102,21909,303,401,offline,2689.0,5
2017/4/18,102,20135,303,401,offline,777.0,7
2017/4/18,102,21592,307,403,offline,491.0,242
2017/4/18,102,20523,308,404,offline,763.0,37
2017/4/18,102,21804,307,403,offline,357.0,137
2017/4/18,102,20996,306,407,offline,474.0,1410
2017/4/19,102,21642,303,401,offline,1684.0,34
2017/4/19,103,21657,306,407,offline,599.0,6
2017/4/19,102,21027,302,408,offline,903.0,208
2017/4/19,102,20414,308,404,offline,1486.0,44
2017/4/19,102,20665,308,404,offline,543.0,10
2017/4/19,103,21314,308,404,offline,776.0,15
2017/4/19,103,21620,302,408,offline,540.0,193
2017/4/19,105,21656,306,407,online,687.0,6
2017/4/19,105,21656,306,407,online,688.0,251
2017/4/19,102,20875,302,408,offline,1117.0,5
2017/4/19,105,20413,306,407,online,974.0,129
2017/4/19,102,21712,306,407,offline,1351.0,79
2017/4/19,102,20729,306,407,offline,1098.0,85
2017/4/19,102,21027,302,408,offline,901.0,125
2017/4/19,102,20729,306,407,offline,1098.0,55
2017/4/19,101,21166,305,412,offline,2707.0,3
2017/4/19,101,20813,302,408,offline,878.0,8
2017/4/19,101,20996,306,407,offline,481.0,11
2017/4/19,101,20584,306,407,offline,863.0,5
2017/4/19,101,21297,306,407,offline,1327.0,7
2017/4/19,101,21642,303,401,offline,1689.0,40
2017/4/19,101,20076,303,401,offline,1255.0,17
2017/4/19,101,21642,303,401,offline,1745.0,17
2017/4/19,101,21057,303,401,offline,1103.0,21
2017/4/19,105,20527,303,406,offline,1755.0,9
2017/4/19,105,21619,306,402,online,290.0,65
2017/4/19,105,22053,306,407,online,868.0,6
2017/4/19,105,21881,306,407,online,605.0,12
2017/4/19,105,21712,306,407,online,1377.0,8
2017/4/19,105,21183,307,403,online,437.0,11
2017/4/19,105,20544,307,403,online,516.0,12
2017/4/19,105,21961,308,404,online,1440.0,47
2017/4/19,105,21446,308,404,online,1557.0,141
2017/4/19,105,21716,307,403,online,707.0,15
2017/4/19,105,22040,304,409,offline,1321.0,27
2017/4/19,105,20803,304,409,offline,1601.0,25
2017/4/19,105,20343,304,409,offline,902.0,440
2017/4/19,105,20066,302,408,online,1025.0,7
2017/4/19,105,21715,302,408,online,1026.0,10
2017/4/19,105,20862,307,403,online,760.0,53
2017/4/19,105,20830,307,403,online,688.0,8
2017/4/19,105,21026,306,407,online,844.0,117
2017/4/19,105,21583,305,412,online,1498.0,11
2017/4/19,105,20169,308,404,online,1202.0,16
2017/4/19,101,20812,306,407,offline,411.0,24
2017/4/19,102,21712,306,407,offline,1390.0,9
2017/4/19,103,21768,307,403,offline,1206.0,9
2017/4/19,103,20795,307,403,offline,366.0,39
2017/4/19,103,20227,308,404,offline,1021.0,103
2017/4/19,102,20090,302,408,offline,739.0,26
2017/4/19,101,21043,306,407,offline,1140.0,17
2017/4/19,103,22021,307,403,offline,426.0,23
2017/4/19,103,21183,307,403,offline,427.0,362
2017/4/19,105,20284,304,409,offline,919.0,3
2017/4/19,105,21913,306,407,offline,1173.0,16
2017/4/19,105,20560,306,407,offline,845.0,10
2017/4/19,105,21297,306,407,offline,1305.0,3
2017/4/19,105,21881,306,407,offline,610.0,14
2017/4/19,105,21307,302,408,offline,628.0,12
2017/4/19,105,21983,302,408,offline,615.0,23
2017/4/19,105,21470,307,403,offline,510.0,6
2017/4/19,105,20743,305,412,offline,322.0,10
2017/4/19,105,20581,305,412,offline,319.0,12
2017/4/19,105,20313,305,412,offline,755.0,27
2017/4/19,105,20213,305,412,offline,1084.0,6
2017/4/19,105,21583,305,412,offline,1085.0,11
2017/4/19,105,20016,303,401,offline,788.0,12
2017/4/19,101,20283,306,407,offline,653.0,46
2017/4/19,102,21601,306,407,offline,563.0,82
2017/4/19,101,21044,302,408,offline,1011.0,106
2017/4/19,101,20271,306,407,offline,1206.0,57
2017/4/19,101,20606,308,404,offline,1723.0,33
2017/4/19,101,20414,308,404,offline,1467.0,27
2017/4/19,101,21274,305,412,offline,210.0,205
2017/4/19,101,21592,307,403,offline,482.0,107
2017/4/19,101,20665,308,404,offline,542.0,123
2017/4/19,103,22041,306,407,offline,807.0,101
2017/4/19,103,21044,302,408,offline,1019.0,55
2017/4/19,101,20996,306,407,offline,460.0,306
2017/4/19,101,21804,307,403,offline,358.0,109
2017/4/19,103,20739,305,412,offline,1013.0,29
2017/4/19,102,20973,306,407,offline,566.0,153
2017/4/19,102,21003,306,407,offline,681.8,78
2017/4/19,102,21026,306,407,offline,738.0,7
2017/4/19,102,21561,306,407,offline,832.85,55
2017/4/19,102,21470,307,403,offline,488.0,54
2017/4/19,102,21470,307,403,offline,481.0,54
2017/4/19,102,21000,301,405,offline,1334.0,2
2017/4/19,102,20248,306,402,offline,339.0,309
2017/4/19,102,20616,306,407,offline,1569.45,24
2017/4/19,102,20784,302,408,offline,1969.0,11
2017/4/19,102,20014,307,403,offline,364.0,23
2017/4/19,102,22017,301,405,offline,691.0,47
2017/4/19,102,21920,305,412,offline,816.0,43
2017/4/19,102,20227,308,404,offline,1023.0,44
2017/4/20,102,21537,306,407,offline,1456.0,35
2017/4/20,102,21394,306,407,offline,696.0,32
2017/4/20,102,21381,306,407,offline,1113.0,26
2017/4/20,102,20584,306,407,offline,849.0,17
2017/4/20,102,21811,306,407,offline,814.0,57
2017/4/20,102,21238,308,404,offline,1533.0,101
2017/4/20,105,20900,306,407,online,892.0,14
2017/4/20,105,21656,306,407,online,675.0,31
2017/4/20,105,21881,306,407,online,676.0,107
2017/4/20,101,21394,306,407,offline,682.0,126
2017/4/20,101,22023,308,404,offline,1292.0,61
2017/4/20,102,20761,302,408,offline,827.0,18
2017/4/20,103,21859,308,404,offline,1501.0,51
2017/4/20,103,20719,307,403,offline,648.0,409
2017/4/20,105,20527,303,406,offline,1752.0,7
2017/4/20,105,20668,304,409,offline,1421.0,16
2017/4/20,105,20986,304,409,offline,1060.0,51
2017/4/20,105,20461,303,406,offline,1768.0,11
2017/4/20,105,20527,303,406,offline,2119.0,14
2017/4/20,103,20227,308,404,offline,1037.0,18
2017/4/20,105,22021,307,403,online,439.0,107
2017/4/20,105,22050,308,404,online,958.0,61
2017/4/20,105,20038,307,403,online,528.0,20
2017/4/20,103,20665,308,404,offline,549.0,208
2017/4/20,101,20414,308,404,offline,1458.0,47
2017/4/20,105,21081,307,403,online,450.0,18
2017/4/20,105,20074,308,404,online,1890.0,18
2017/4/20,105,21103,306,407,online,749.0,502
2017/4/20,105,21660,305,412,online,780.0,17
2017/4/20,105,20213,305,412,online,1080.0,213
2017/4/20,105,21156,302,408,online,1231.0,431
2017/4/20,103,20149,302,408,offline,1368.0,8
2017/4/20,101,20457,305,412,offline,181.0,505
2017/4/20,101,20739,305,412,offline,1013.0,14
2017/4/20,102,21067,302,408,offline,1521.0,209
2017/4/20,102,21470,307,403,offline,494.0,34
2017/4/20,102,20665,308,404,offline,548.0,52
2017/4/20,105,20074,308,404,offline,1571.0,6
2017/4/20,105,20665,308,404,offline,588.0,9
2017/4/20,105,20003,301,405,offline,777.0,9
2017/4/20,105,20169,308,404,offline,998.0,8
2017/4/20,105,21061,308,404,offline,826.0,12
2017/4/20,105,20847,302,408,offline,591.0,30
2017/4/20,105,20410,307,403,offline,588.0,11
2017/4/20,105,21480,303,401,offline,1304.0,10
2017/4/20,103,22021,307,403,offline,433.0,12
2017/4/20,102,20189,305,412,offline,257.0,202
2017/4/20,101,20922,305,412,offline,1808.0,7
2017/4/20,103,20840,303,401,offline,2367.0,6
2017/4/20,103,20118,305,412,offline,2926.0,11
2017/4/20,102,20248,306,402,offline,342.0,145
2017/4/20,102,22017,301,405,offline,695.0,33
2017/4/20,103,21929,308,404,offline,626.0,8
2017/4/20,101,21762,307,403,offline,1412.0,12
2017/4/20,102,20973,306,407,offline,569.0,124
2017/4/20,102,20457,305,412,offline,168.0,96
2017/4/20,102,20565,305,412,offline,1241.0,15
2017/4/20,102,20224,307,403,offline,657.0,12
2017/4/20,102,20662,305,412,offline,232.0,201
2017/4/20,102,21003,306,407,offline,716.0,204
2017/4/20,102,21274,305,412,offline,222.0,106
2017/4/20,102,20739,305,412,offline,1009.0,10
